TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132523941163116289,2811,1919,1665,1939,1702,1889,-786,-224,-32
132523941163377210,2803,1915,1646,1947,1705,1889,-786,-224,-32
132523941163490369,2819,1903,1645,1940,1718,1884,-786,-224,-32
132523941163991328,2832,1909,1625,1924,1717,1873,-786,-224,-32
132523941164013565,2831,1929,1642,1923,1704,1872,-786,-224,-32
132523941164032939,2844,1961,1679,1932,1699,1885,-786,-224,-32
132523941164302046,2810,1917,1666,1931,1721,1892,-787,-220,-45
132523941164564208,2808,1917,1634,1919,1739,1886,-787,-220,-45
132523941164832103,2833,1899,1624,1913,1736,1886,-787,-220,-45
132523941164839602,2810,1903,1632,1906,1735,1875,-782,-219,-44
132523941165138585,2808,1926,1640,1911,1727,1875,-782,-219,-44
132523941165225623,2823,1911,1623,1915,1720,1879,-782,-219,-44
132523941165466976,2799,1907,1643,1920,1721,1879,-782,-219,-44
132523941165739389,2826,1911,1649,1927,1728,1879,-781,-214,-36
132523941166023529,2825,1917,1597,1916,1739,1889,-781,-214,-36
132523941166039760,2834,1918,1618,1909,1729,1885,-781,-214,-36
132523941166317813,2834,1929,1593,1912,1717,1885,-776,-219,-42
132523941166417922,2819,1915,1627,1909,1722,1888,-776,-219,-42
132523941166653821,2810,1911,1641,1906,1738,1884,-776,-219,-42
132523941166894031,2807,1908,1622,1914,1728,1883,-776,-219,-42
132523941167026397,2825,1942,1633,1922,1722,1884,-779,-221,-38
132523941167278508,2818,1938,1630,1917,1741,1893,-779,-221,-38
132523941167417775,2811,1917,1639,1908,1757,1894,-779,-221,-38
132523941167566591,2824,1918,1639,1915,1749,1894,-778,-215,-37
132523941167816290,2835,1951,1619,1919,1729,1890,-778,-215,-37
132523941168349243,2813,1942,1633,1912,1725,1892,-778,-215,-37
132523941168752148,2837,1934,1635,1915,1734,1899,-778,-215,-37
132523941168852315,2860,1955,1649,1915,1749,1902,-790,-218,-36
132523941168873784,2840,1938,1624,1906,1756,1903,-790,-218,-36
132523941168890491,2817,1943,1629,1909,1745,1903,-790,-218,-36
132523941169052623,2841,1929,1631,1907,1735,1903,-779,-216,-30
132523941169238117,2878,1981,1660,1898,1750,1912,-779,-216,-30
132523941169352021,2867,2018,1746,1884,1817,1940,-779,-216,-30
132523941169595370,2856,2008,1739,1862,1927,1951,-779,-216,-30
132523941169726082,2852,1965,1729,1855,1985,1961,-790,-229,-18
132523941169980031,2858,2007,1727,1856,2004,1976,-790,-229,-18
132523941170178941,2850,2012,1692,1839,2044,1991,-790,-229,-18
132523941170316918,2899,2064,1676,1791,2165,2016,-778,-258,16
132523941170566589,2883,2042,1668,1757,2292,2044,-778,-258,16
132523941170701606,2873,2023,1625,1770,2276,2062,-778,-258,16
132523941170879787,2858,2020,1571,1782,2212,2071,-778,-258,16
132523941171117156,2866,2052,1487,1791,2161,2073,-766,-290,90
132523941171352021,2867,2038,1505,1752,2165,2090,-766,-290,90
132523941171517528,2889,2015,1595,1718,2223,2089,-766,-290,90
132523941171817143,2827,2018,1634,1729,2242,2098,-743,-328,163
132523941172066706,2826,1978,1595,1751,2266,2101,-743,-328,163
132523941172077706,2824,2039,1594,1733,2339,2093,-743,-328,163
132523941172392364,2828,2074,1584,1707,2411,2100,-743,-328,163
132523941172501490,2811,2077,1550,1730,2411,2109,-706,-325,261
132523941172668357,2781,2084,1511,1753,2364,2121,-706,-325,261
132523941172978131,2790,2063,1546,1768,2339,2124,-706,-325,261
132523941173116878,2840,2032,1524,1781,2313,2118,-675,-293,334
132523941173252186,2820,1996,1561,1794,2262,2094,-675,-293,334
132523941173526908,2794,1971,1612,1843,2191,2074,-675,-293,334
132523941173666754,2777,1972,1541,1903,2135,2054,-675,-293,334
132523941173901887,2767,1957,1461,1938,2071,2026,-631,-264,397
132523941174165698,2772,1919,1456,1937,2011,1990,-631,-264,397
132523941174227529,2827,1933,1471,1937,1970,1949,-631,-264,397
132523941174491615,2803,2005,1478,1989,1935,1945,-639,-245,408
132523941174676001,2783,1991,1388,2023,1901,1942,-639,-245,408
132523941174817313,2788,1965,1330,2000,1873,1916,-639,-245,408
132523941175217916,2767,1991,1312,1953,1826,1887,-639,-245,408
132523941175240911,2765,2047,1389,1939,1779,1867,-644,-220,402
132523941175517918,2803,2129,1383,1962,1757,1877,-644,-220,402
132523941175767310,2783,2124,1365,1947,1760,1889,-644,-220,402
132523941175864806,2799,2090,1418,1929,1760,1883,-651,-220,396
132523941176128008,2825,2157,1406,1929,1766,1879,-651,-220,396
132523941176213014,2822,2195,1364,1939,1770,1895,-651,-220,396
132523941176468222,2819,2169,1315,1928,1767,1909,-651,-220,396
132523941176580457,2805,2083,1348,1895,1760,1902,-654,-205,397
132523941176814089,2807,2088,1403,1892,1724,1873,-654,-205,397
132523941177041112,2810,2154,1426,1917,1708,1876,-654,-205,397
132523941177163591,2823,2116,1410,1923,1719,1890,-654,-209,403
132523941177402952,2827,2116,1413,1923,1722,1883,-654,-209,403
132523941177612655,2807,2133,1390,1909,1709,1878,-654,-209,403
132523941177850146,2797,2140,1400,1899,1718,1879,-654,-209,403
132523941177991986,2789,2131,1423,1903,1716,1885,-654,-209,403
132523941178190160,2793,2136,1409,1909,1726,1887,-654,-209,403
132523941178399677,2795,2110,1414,1911,1723,1891,-654,-209,403
132523941178542693,2784,2078,1416,1904,1710,1893,-648,-216,404
132523941178791390,2772,2081,1472,1894,1716,1891,-648,-216,404
132523941179199612,2821,2105,1474,1894,1740,1893,-648,-216,404
132523941179492267,2785,2092,1453,1909,1753,1902,-637,-215,403
132523941179501289,2784,2070,1402,1914,1742,1899,-637,-215,403
132523941179512868,2821,2081,1378,1912,1732,1890,-637,-215,403
132523941179752952,2787,2079,1373,1896,1742,1891,-637,-215,403
132523941180040033,2793,2075,1400,1892,1724,1885,-629,-209,407
132523941180101448,2773,2113,1426,1900,1719,1890,-629,-209,407
132523941180344483,2810,2089,1427,1911,1729,1893,-629,-209,407
132523941180725700,2796,2105,1394,1915,1721,1889,-635,-211,408
132523941180741976,2792,2098,1361,1916,1714,1885,-635,-211,408
132523941180880026,2810,2158,1326,1907,1725,1885,-635,-211,408
132523941181191206,2807,2188,1339,1901,1734,1899,-635,-211,408
132523941181443342,2807,2227,1252,1898,1755,1914,-635,-213,407
132523941181453519,2796,2235,1126,1879,1773,1939,-635,-213,407
132523941181850150,2805,2230,1024,1827,1783,1949,-635,-213,407
132523941181863965,2768,2205,1003,1785,1764,1944,-624,-217,428
132523941182103008,2795,2263,958,1770,1714,1943,-624,-217,428
132523941182228053,2810,2358,988,1740,1716,1972,-624,-217,428
132523941182482371,2800,2334,913,1708,1773,2020,-624,-217,428
132523941182989374,2799,2265,834,1671,1792,2031,-590,-223,447
132523941183002860,2816,2178,687,1633,1727,2022,-590,-223,447
132523941183216158,2813,2173,679,1584,1658,2013,-590,-223,447
132523941183227623,2803,2148,660,1546,1622,1996,-543,-235,495
132523941183364825,2839,2188,612,1529,1590,1993,-543,-235,495
132523941183602672,2871,2232,589,1475,1588,1996,-543,-235,495
132523941183788276,2860,2235,557,1409,1625,2008,-543,-235,495
132523941183983511,2841,2221,593,1356,1636,2009,-447,-262,528
132523941184202963,2831,2207,675,1345,1606,2014,-447,-262,528
132523941184439491,2809,2211,628,1351,1608,2013,-447,-262,528
132523941184615948,2833,2211,549,1316,1635,2004,-311,-286,549
132523941184901469,2854,2231,501,1268,1619,1983,-311,-286,549
132523941184914095,2849,2180,499,1247,1583,1984,-311,-286,549
132523941185216251,2787,2131,561,1235,1565,1974,-311,-286,549
132523941185438929,2758,2175,605,1216,1536,1949,-160,-302,526
132523941185528756,2759,2288,639,1188,1542,1938,-160,-302,526
132523941185803317,2683,2362,732,1172,1547,1943,-160,-302,526
132523941186051727,2564,2309,848,1196,1544,1970,-14,-314,448
132523941186212300,2473,2275,870,1219,1568,1976,-14,-314,448
132523941186481430,2414,2315,846,1215,1621,1957,-14,-314,448
132523941186879416,2348,2322,914,1195,1615,1937,-14,-314,448
132523941186899891,2262,2401,1119,1194,1575,1929,107,-333,341
132523941186914067,2201,2483,1178,1258,1582,1963,107,-333,341
132523941187216520,2086,2438,1194,1270,1641,1992,107,-333,341
132523941187353439,1983,2354,1343,1240,1674,1969,203,-351,200
132523941187489741,1896,2323,1442,1251,1669,1935,203,-351,200
132523941187752064,1802,2354,1574,1292,1646,1913,203,-351,200
132523941187965658,1701,2340,1677,1342,1655,1898,203,-351,200
132523941188081056,1608,2362,1832,1358,1745,1878,227,-353,52
132523941188326356,1533,2357,1841,1362,1848,1865,227,-353,52
132523941188628963,1526,2380,2028,1339,1768,1805,227,-353,52
132523941188638210,1513,2479,2566,1388,1612,1767,215,-366,-78
132523941188901490,1523,2619,2994,1585,1644,1812,215,-366,-78
132523941189080391,1540,2784,2990,1831,1797,1863,215,-366,-78
132523941189581722,1579,2761,2745,2049,1770,1922,215,-366,-78
132523941189603133,1493,2729,2440,2209,1720,1928,188,-380,-120
132523941189612740,1519,2626,2223,2314,1698,1929,188,-380,-120
132523941189863373,1556,2546,2278,2381,1664,1921,188,-380,-120
132523941190552328,1646,2485,2351,2497,1677,1938,216,-366,-47
132523941190577049,1799,2461,2241,2653,1775,1974,216,-366,-47
132523941190589121,1928,2380,1959,2770,1866,2016,216,-366,-47
132523941190867844,1995,2222,1653,2833,1918,2002,216,-366,-47
132523941190880486,2099,2039,1378,2792,1885,1923,222,-341,133
132523941191129268,2189,2068,1240,2750,1805,1825,222,-341,133
132523941191292520,2356,2275,828,2892,1818,1854,222,-341,133
132523941191536333,2357,2100,579,2877,1801,1892,139,-328,326
132523941191639302,2325,2096,709,2739,1837,1792,139,-328,326
132523941191942173,2455,2165,564,2696,1909,1745,139,-328,326
132523941191953685,2711,2429,221,2813,1925,1837,0,-295,460
132523941192489920,2662,2225,25,2870,1915,1965,0,-295,460
132523941192567132,2479,2199,25,2619,1828,1865,0,-295,460
132523941192839542,2408,2249,455,2416,1667,1743,0,-295,460
132523941192863119,2481,2291,916,2392,1694,1696,-140,-296,523
132523941193051541,2635,2450,1147,2540,1796,1767,-140,-296,523
132523941193190491,2791,2494,612,2672,1952,1862,-140,-296,523
132523941193489963,2800,2370,405,2551,1930,1850,-277,-287,547
132523941194037832,2776,2246,621,2468,1783,1808,-277,-287,547
132523941194053564,2784,2202,807,2420,1786,1759,-277,-287,547
132523941194304335,2873,2277,992,2440,1781,1752,-277,-287,547
132523941194574196,2933,2311,1012,2500,1763,1767,-408,-274,533
132523941194589835,2968,2270,1067,2493,1803,1762,-408,-274,533
132523941194624762,3059,2193,1101,2433,1812,1763,-408,-274,533
132523941194872262,3070,2150,1206,2412,1792,1724,-524,-254,491
132523941194904232,3104,2239,1160,2458,1745,1732,-524,-254,491
132523941195190004,3120,2369,930,2463,1719,1780,-524,-254,491
132523941195289318,3028,2327,848,2361,1739,1811,-524,-254,491
132523941195527632,2873,2250,783,2243,1761,1823,-626,-232,413
132523941195804613,2827,2255,899,2132,1723,1812,-626,-232,413
132523941195939940,2860,2329,1037,2078,1694,1824,-626,-232,413
132523941196178369,2847,2247,1191,2041,1721,1843,-668,-238,371
132523941196340856,2886,2243,1245,2035,1740,1841,-668,-238,371
132523941196504513,2867,2268,1235,2033,1757,1852,-668,-238,371
132523941196678048,2882,2302,1117,2006,1756,1855,-668,-238,371
132523941197177818,2821,2283,1139,1949,1738,1861,-683,-234,359
132523941197190313,2820,2262,1256,1920,1717,1871,-683,-234,359
132523941197453573,2861,2246,1379,1911,1709,1883,-683,-234,359
132523941197727891,2840,2189,1423,1912,1725,1895,-679,-230,356
132523941197943378,2835,2133,1452,1907,1732,1897,-679,-230,356
132523941197963392,2807,2125,1486,1904,1725,1897,-679,-230,356
132523941198064536,2854,2099,1482,1898,1723,1895,-679,-230,356
132523941198305554,2838,2098,1539,1903,1721,1897,-685,-238,352
132523941198488558,2841,2100,1560,1910,1734,1894,-685,-238,352
132523941198726201,2824,2106,1513,1896,1746,1896,-685,-238,352
132523941198892255,2780,2077,1556,1879,1732,1878,-681,-231,364
132523941199079276,2828,2112,1599,1888,1717,1873,-681,-231,364
132523941199297521,2859,2174,1633,1904,1727,1882,-681,-231,364
132523941199426376,2832,2163,1561,1923,1750,1903,-681,-231,364
132523941199692632,2825,2115,1499,1924,1749,1894,-677,-241,355
132523941199778240,2833,2136,1483,1903,1735,1883,-677,-241,355
132523941200050981,2824,2182,1527,1896,1734,1877,-677,-241,355
132523941200274773,2846,2174,1495,1917,1719,1891,-675,-221,370
132523941200416111,2840,2152,1545,1930,1729,1897,-675,-221,370
132523941200666107,2819,2131,1505,1932,1736,1898,-675,-221,370
132523941200862014,2836,2113,1492,1918,1719,1884,-675,-221,370
132523941200952212,2839,2151,1523,1906,1707,1880,-671,-227,362
132523941201240615,2845,2165,1547,1911,1718,1890,-671,-227,362
132523941201498857,2828,2125,1540,1924,1725,1895,-671,-227,362
132523941201592028,2824,2110,1503,1921,1715,1884,-676,-227,365
132523941201877372,2830,2122,1529,1923,1710,1879,-676,-227,365
132523941202099430,2837,2160,1518,1915,1720,1879,-676,-227,365
132523941202288819,2818,2138,1526,1914,1719,1885,-676,-227,365
132523941202379111,2832,2131,1492,1914,1722,1886,-673,-239,367
132523941202676721,2829,2149,1523,1910,1730,1886,-673,-239,367
132523941202875115,2832,2152,1537,1920,1728,1888,-673,-239,367
132523941202890500,2810,2138,1538,1920,1720,1883,-666,-233,361
132523941203253913,2849,2193,1515,1922,1719,1885,-666,-233,361
132523941203449326,2835,2145,1542,1923,1725,1890,-666,-233,361
132523941203541541,2832,2154,1512,1926,1720,1892,-666,-233,361
132523941203794698,2843,2152,1525,1921,1729,1892,-680,-236,370
132523941203926524,2830,2151,1525,1921,1728,1889,-680,-236,370
132523941204166033,2825,2134,1533,1920,1721,1887,-680,-236,370
132523941204380011,2836,2114,1532,1924,1729,1884,-671,-226,371
132523941204616666,2807,2144,1498,1930,1734,1885,-671,-226,371
132523941204865988,2839,2154,1493,1923,1737,1887,-671,-226,371
132523941205139377,2814,2109,1512,1911,1725,1885,-671,-226,371
132523941205150763,2818,2146,1531,1911,1720,1877,-671,-226,371
132523941205291740,2822,2147,1544,1918,1743,1883,-671,-226,371
132523941205599202,2798,2107,1494,1924,1744,1891,-671,-226,371
132523941205741650,2833,2111,1506,1920,1731,1886,-677,-235,364
132523941205850912,2838,2132,1508,1919,1731,1883,-677,-235,364
132523941206162924,2839,2159,1496,1907,1736,1881,-677,-235,364
132523941206302035,2840,2156,1516,1917,1729,1880,-673,-227,362
132523941206442154,2821,2155,1519,1923,1734,1886,-673,-227,362
132523941206716964,2848,2138,1485,1926,1729,1886,-673,-227,362
132523941206966907,2822,2146,1491,1918,1727,1887,-673,-227,362
132523941207191869,2814,2111,1525,1911,1734,1884,-680,-223,361
132523941207201138,2822,2173,1510,1919,1743,1891,-680,-223,361
132523941207477619,2816,2132,1546,1919,1735,1895,-680,-223,361
132523941207641498,2823,2115,1507,1923,1730,1891,-671,-236,371
132523941207777435,2819,2105,1511,1913,1739,1886,-671,-236,371
132523941208027119,2825,2118,1519,1914,1730,1884,-671,-236,371
132523941208302054,2823,2141,1478,1919,1720,1889,-671,-236,371
132523941208566231,2821,2132,1532,1922,1723,1890,-674,-231,371
132523941208577908,2836,2107,1530,1921,1724,1886,-674,-231,371
132523941208842511,2820,2141,1503,1917,1725,1883,-674,-231,371
132523941208951687,2849,2122,1506,1917,1728,1885,-677,-216,374
132523941209316974,2816,2134,1506,1917,1730,1889,-677,-216,374
132523941209453357,2834,2090,1508,1915,1719,1881,-677,-216,374
132523941209692507,2826,2167,1494,1911,1716,1878,-677,-216,374
132523941209891299,2826,2169,1556,1905,1728,1885,-670,-231,373
132523941210081131,2828,2157,1540,1922,1718,1888,-670,-231,373
132523941210127147,2824,2173,1518,1925,1723,1891,-670,-231,373
132523941210425575,2827,2148,1474,1911,1737,1893,-668,-231,373
132523941210640209,2830,2177,1438,1899,1740,1895,-668,-231,373
132523941210728173,2847,2219,1384,1890,1744,1895,-668,-231,373
132523941210977105,2845,2299,1252,1879,1751,1911,-668,-231,373
132523941211198881,2863,2339,1073,1843,1773,1936,-668,-230,379
132523941211316796,2836,2340,959,1789,1777,1963,-668,-230,379
132523941211564692,2895,2366,958,1748,1743,1990,-668,-230,379
132523941211824976,2867,2392,907,1715,1748,2028,-647,-233,399
132523941211917229,2874,2358,879,1664,1791,2044,-647,-233,399
132523941212239887,2907,2367,771,1602,1795,2046,-647,-233,399
132523941212538941,2921,2347,704,1546,1752,2043,-647,-233,399
132523941212552117,2972,2323,645,1494,1719,2033,-589,-243,449
132523941212790195,3018,2302,649,1435,1701,2032,-589,-243,449
132523941212927234,3015,2242,612,1391,1686,2031,-589,-243,449
132523941213167510,3006,2211,579,1357,1664,2022,-497,-259,505
132523941213474032,3045,2237,613,1312,1633,2016,-497,-259,505
132523941213617064,3063,2190,615,1273,1639,2007,-497,-259,505
132523941213666405,3016,2130,616,1236,1643,1988,-497,-259,505
132523941214116468,3026,2185,613,1231,1601,1977,-357,-277,544
132523941214137596,3052,2257,622,1217,1605,1990,-357,-277,544
132523941214279848,3008,2207,564,1183,1644,1990,-357,-277,544
132523941214605952,2946,2184,653,1130,1633,1968,-190,-289,530
132523941214667378,2900,2275,674,1137,1649,1975,-190,-289,530
132523941214902786,2851,2250,662,1134,1660,1967,-190,-289,530
132523941215200621,2855,2239,603,1134,1673,1954,-190,-289,530
132523941215302067,2803,2178,452,1102,1690,1927,-41,-276,472
132523941215589861,2786,2216,401,1047,1646,1885,-41,-276,472
132523941215687597,2684,2221,597,961,1601,1861,-41,-276,472
132523941215949464,2584,2168,872,919,1573,1831,117,-309,362
132523941216238775,2453,2185,1152,899,1579,1821,117,-309,362
132523941216307942,2356,2255,1355,903,1583,1790,117,-309,362
132523941216414662,2304,2312,1599,935,1578,1797,117,-309,362
132523941216654517,2186,2465,1633,1002,1644,1795,223,-355,147
132523941216901144,2152,2619,1537,993,1675,1799,223,-355,147
132523941217002940,2135,2530,1817,870,1597,1772,223,-355,147
132523941217239373,2178,2357,2569,763,1438,1703,198,-380,-87
132523941217466021,2235,2328,3709,878,1387,1684,198,-380,-87
132523941217755707,2046,2570,4071,1348,1437,1776,198,-380,-87
132523941217838806,1941,2608,4074,2031,1710,1939,198,-380,-87
132523941218136617,1982,2534,3225,2409,1966,2024,106,-374,-256
132523941218203488,1881,2452,2377,2581,1925,2043,106,-374,-256
132523941218439980,1737,2311,1975,2589,1775,1975,106,-374,-256
132523941218687489,1746,2250,2053,2514,1717,1841,187,-370,-151
132523941218752798,1840,2346,2285,2551,1737,1792,187,-370,-151
132523941219013652,1956,2378,2346,2735,1803,1875,187,-370,-151
132523941219180665,2113,2303,2059,2918,1957,1954,211,-371,25
132523941219313970,2221,2151,1718,3006,2052,1965,211,-371,25
132523941219603547,2352,2036,1425,3012,2042,1913,211,-371,25
132523941220240212,2488,2063,1206,3019,1981,1839,211,-371,25
132523941220252744,2685,2168,982,3089,1959,1851,164,-342,291
132523941220380690,2850,2047,864,3189,1927,1918,164,-342,291
132523941220390488,2978,1935,627,3180,1901,1856,164,-342,291
132523941220639821,3140,1955,389,3082,1834,1747,-33,-308,469
132523941220788240,3367,2021,224,3017,1823,1688,-33,-308,469
132523941221053560,3319,1981,81,2969,2001,1696,-33,-308,469
132523941221130345,3265,1983,26,2885,1884,1688,-33,-308,469
132523941221379172,3202,2127,220,2725,1565,1602,-263,-301,545
132523941221514877,3203,2244,718,2595,1504,1525,-263,-301,545
132523941221755004,3281,2300,1040,2588,1674,1540,-263,-301,545
132523941221928919,3314,2301,984,2641,1805,1576,-441,-316,514
132523941222164864,3381,2389,885,2639,1775,1585,-441,-316,514
132523941222380634,3415,2459,856,2587,1778,1590,-441,-316,514
132523941222438107,3380,2503,780,2518,1880,1626,-441,-316,514
132523941222688156,3225,2497,836,2475,1887,1687,-599,-287,432
132523941222936895,3131,2398,944,2468,1774,1724,-599,-287,432
132523941223039024,3070,2378,1046,2431,1718,1719,-599,-287,432
132523941223288440,3089,2404,1188,2400,1713,1739,-688,-254,344
132523941223552484,3120,2419,1234,2406,1706,1804,-688,-254,344
132523941223785720,3107,2349,1115,2361,1724,1873,-688,-254,344
132523941223879673,3061,2258,1009,2271,1748,1886,-688,-254,344
132523941224207093,2971,2294,1002,2138,1764,1865,-736,-254,255
132523941224438432,2942,2338,1085,2044,1754,1882,-736,-254,255
132523941224455626,2907,2347,1211,1971,1744,1887,-736,-254,255
132523941224714138,2887,2323,1292,1911,1736,1886,-745,-254,221
132523941224805002,2877,2306,1390,1857,1737,1901,-745,-254,221
132523941225054946,2881,2207,1505,1814,1744,1917,-745,-254,221
132523941225302642,2859,2106,1601,1818,1741,1922,-745,-254,221
132523941225415996,2865,2067,1622,1834,1744,1927,-739,-259,240
132523941225654392,2851,2062,1700,1836,1731,1924,-739,-259,240
132523941225838004,2870,2098,1768,1844,1731,1924,-739,-259,240
132523941225954822,2861,2082,1761,1866,1748,1929,-731,-263,259
132523941226205380,2828,2069,1752,1878,1751,1925,-731,-263,259
132523941226437383,2846,2075,1715,1871,1750,1926,-731,-263,259
132523941226662209,2826,2044,1806,1844,1720,1914,-731,-263,259
132523941226916209,2839,2077,1841,1867,1720,1890,-718,-268,276
132523941227287588,2855,2144,1827,1908,1768,1901,-718,-268,276
132523941227311659,2851,2092,1750,1923,1774,1907,-718,-268,276
132523941227380980,2836,2099,1694,1909,1757,1895,-720,-262,277
132523941227636846,2848,2130,1632,1888,1747,1877,-720,-262,277
132523941227781425,2857,2140,1706,1875,1729,1874,-720,-262,277
132523941227981373,2864,2167,1781,1904,1725,1879,-720,-262,277
132523941228298904,2865,2172,1743,1918,1760,1886,-719,-263,280
132523941228391950,2860,2147,1671,1927,1756,1887,-719,-263,280
132523941228565669,2860,2123,1627,1916,1738,1887,-719,-263,280
132523941228816512,2857,2134,1631,1907,1738,1882,-724,-254,284
132523941228900186,2872,2138,1634,1910,1733,1885,-724,-254,284
132523941229101565,2869,2116,1665,1924,1724,1890,-724,-254,284
132523941229403780,2853,2137,1641,1929,1733,1891,-724,-254,284
132523941229539154,2844,2124,1655,1915,1735,1885,-713,-257,290
132523941229715003,2843,2139,1646,1909,1721,1876,-713,-257,290
132523941229961912,2863,2183,1674,1911,1723,1877,-713,-257,290
132523941230050764,2863,2140,1705,1923,1725,1889,-719,-254,292
132523941230329956,2866,2125,1659,1931,1733,1895,-719,-254,292
132523941230611826,2852,2113,1591,1919,1730,1894,-719,-254,292
132523941230629803,2841,2090,1623,1904,1711,1884,-719,-254,292
132523941230965817,2871,2142,1700,1908,1708,1877,-716,-255,299
132523941231130739,2852,2138,1681,1920,1731,1887,-716,-255,299
132523941231382577,2877,2149,1644,1924,1732,1891,-716,-255,299
132523941231516571,2847,2115,1656,1915,1711,1887,-719,-256,287
132523941231638997,2835,2121,1709,1910,1720,1883,-719,-256,287
132523941231881027,2855,2142,1700,1918,1731,1886,-719,-256,287
132523941232116020,2855,2155,1678,1934,1727,1896,-719,-256,287
132523941232200703,2845,2124,1639,1938,1729,1898,-719,-256,287
132523941232489664,2853,2077,1625,1928,1724,1889,-719,-256,287
132523941232740352,2840,2111,1637,1911,1730,1882,-719,-256,287
132523941232751586,2862,2134,1611,1910,1727,1884,-716,-259,288
132523941233140316,2866,2151,1634,1917,1727,1890,-716,-259,288
132523941233203546,2832,2126,1641,1921,1729,1893,-716,-259,288
132523941233689910,2850,2113,1635,1912,1723,1890,-721,-258,287
132523941233702221,2854,2133,1631,1914,1714,1886,-721,-258,287
132523941233815541,2861,2118,1641,1909,1707,1885,-721,-258,287
132523941233989551,2857,2145,1655,1915,1705,1886,-721,-258,287
132523941234490408,2866,2160,1686,1923,1721,1893,-722,-251,284
132523941234500556,2859,2151,1646,1914,1739,1895,-722,-251,284
132523941234679753,2831,2119,1676,1905,1731,1889,-722,-251,284
132523941234900412,2854,2133,1700,1912,1721,1885,-713,-255,297
132523941235037561,2874,2145,1707,1921,1734,1890,-713,-255,297
132523941235140846,2862,2144,1669,1931,1739,1891,-713,-255,297
132523941235399824,2829,2127,1627,1920,1746,1890,-713,-255,297
132523941235637919,2837,2133,1629,1908,1739,1883,-718,-257,291
132523941235778713,2862,2139,1653,1913,1734,1884,-718,-257,291
132523941236028004,2873,2143,1639,1918,1739,1894,-718,-257,291
132523941236125921,2845,2113,1659,1916,1731,1889,-711,-252,297
132523941236378701,2851,2125,1674,1924,1724,1882,-711,-252,297
132523941236604031,2854,2158,1615,1911,1744,1887,-711,-252,297
132523941236725699,2829,2150,1619,1907,1740,1889,-711,-252,297
132523941237240779,2856,2139,1642,1918,1722,1885,-718,-250,292
132523941237268624,2844,2159,1646,1917,1733,1888,-718,-250,292
132523941237277620,2837,2145,1618,1912,1744,1885,-718,-250,292
132523941237541506,2852,2107,1617,1912,1739,1886,-705,-258,296
132523941237939306,2870,2144,1644,1917,1727,1880,-705,-258,296
132523941237950968,2853,2152,1664,1919,1725,1884,-705,-258,296
132523941238291627,2843,2134,1604,1913,1734,1887,-705,-258,296
132523941238365805,2842,2114,1656,1911,1737,1888,-716,-255,299
132523941238466724,2866,2117,1652,1919,1729,1888,-716,-255,299
132523941238700271,2878,2136,1616,1920,1727,1888,-716,-255,299
132523941239066127,2823,2118,1595,1917,1727,1891,-711,-256,295
132523941239163683,2847,2129,1644,1917,1732,1893,-711,-256,295
132523941239300137,2862,2121,1660,1916,1729,1888,-711,-256,295
132523941239524506,2855,2129,1640,1919,1727,1885,-711,-256,295
132523941239713803,2843,2126,1657,1920,1730,1886,-711,-255,296
132523941239951331,2841,2142,1629,1923,1735,1887,-711,-255,296
132523941240149815,2853,2147,1617,1917,1733,1891,-711,-255,296
132523941240337962,2822,2144,1648,1916,1729,1887,-716,-258,304
132523941240466453,2844,2137,1621,1917,1733,1885,-716,-258,304
132523941240730622,2852,2165,1611,1920,1734,1890,-716,-258,304
132523941240841036,2858,2159,1612,1921,1722,1894,-716,-258,304
132523941241017946,2859,2132,1626,1919,1723,1891,-719,-253,291
132523941241305209,2853,2147,1629,1912,1735,1889,-719,-253,291
132523941241393769,2850,2129,1643,1913,1731,1888,-719,-253,291
132523941241900765,2844,2135,1657,1926,1727,1889,-704,-256,297
132523941242015895,2869,2134,1655,1920,1734,1892,-704,-256,297
132523941242026413,2860,2120,1649,1914,1740,1891,-704,-256,297
132523941242200754,2833,2121,1604,1916,1731,1888,-704,-256,297
132523941242575707,2829,2147,1615,1916,1727,1889,-706,-256,302
132523941242591867,2854,2127,1648,1912,1737,1889,-706,-256,302
132523941242767351,2873,2114,1655,1922,1732,1889,-706,-256,302
132523941243063942,2853,2140,1597,1919,1734,1891,-714,-255,295
132523941243200709,2835,2117,1633,1912,1730,1887,-714,-255,295
132523941243378672,2855,2153,1638,1916,1717,1882,-714,-255,295
132523941243674029,2855,2162,1623,1913,1734,1890,-714,-255,295
132523941243791788,2862,2143,1628,1917,1736,1894,-710,-260,297
132523941243967073,2879,2176,1572,1914,1738,1892,-710,-260,297
132523941244338467,2875,2199,1495,1905,1747,1896,-710,-260,297
132523941244351873,2873,2212,1416,1888,1755,1905,-705,-264,305
132523941244528814,2900,2303,1331,1866,1768,1920,-705,-264,305
132523941244691331,2885,2279,1225,1825,1773,1941,-705,-264,305
132523941245201227,2902,2263,1196,1782,1744,1947,-705,-264,305
132523941245212119,2901,2360,1157,1751,1716,1968,-697,-252,314
132523941245467979,2948,2436,1116,1711,1750,1998,-697,-252,314
132523941245479216,2989,2517,982,1671,1827,2037,-697,-252,314
132523941245741429,3020,2483,774,1594,1843,2074,-670,-273,361
132523941246013870,3044,2418,593,1487,1752,2081,-670,-273,361
