TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132523940510457230,1010,1990,1604,1895,1705,1930,222,-322,245
132523940510669528,1014,2010,1629,1907,1712,1931,222,-322,245
132523940510683227,1003,2030,1637,1893,1699,1905,222,-322,245
132523940510990482,992,2019,1624,1918,1717,1887,219,-322,240
132523940511129607,1002,2010,1603,1944,1783,1899,219,-322,240
132523940511293480,1037,2027,1610,1960,1806,1892,219,-322,240
132523940511781406,1010,1987,1600,1965,1804,1896,219,-322,240
132523940511793298,1024,1993,1637,1953,1800,1892,223,-308,253
132523940511908747,1039,2024,1629,1959,1839,1875,223,-308,253
132523940512408424,1049,2057,1625,1973,1910,1861,223,-308,253
132523940512426640,1032,2059,1659,1981,2016,1841,216,-314,266
132523940512480419,1013,2083,1663,1966,2065,1800,216,-314,266
132523940512729827,1014,2091,1638,1965,2120,1783,216,-314,266
132523940512942864,1017,2130,1563,1952,2150,1755,216,-314,266
132523940513080545,1013,2133,1569,1948,2202,1711,211,-286,305
132523940513318670,972,2077,1640,1970,2318,1697,211,-286,305
132523940513528896,996,2083,1631,1999,2329,1727,211,-286,305
132523940513619935,1004,2131,1579,1979,2190,1737,186,-254,346
132523940513872218,987,2169,1594,1977,2119,1715,186,-254,346
132523940514129227,971,2146,1571,2002,2185,1693,186,-254,346
132523940514371702,995,2125,1568,2021,2242,1689,186,-254,346
132523940514382213,1000,2103,1574,2006,2240,1690,172,-228,392
132523940514679235,1020,2132,1581,2055,2267,1701,172,-228,392
132523940514956360,1042,2212,1563,2064,2316,1701,172,-228,392
132523940515044086,987,2210,1573,2075,2404,1649,150,-178,431
132523940515356513,1030,2169,1515,2028,2421,1628,150,-178,431
132523940515527416,996,2150,1434,1951,2298,1622,150,-178,431
132523940515880457,1066,2085,1346,1969,2193,1644,150,-178,431
132523940515978611,1084,2068,1445,2003,2152,1703,150,-178,431
132523940516068173,1112,2146,1474,2001,2116,1754,150,-178,431
132523940516244275,1071,2248,1495,1959,2039,1756,150,-178,431
132523940516448486,1013,2191,1438,1958,2026,1741,122,-73,459
132523940516582124,1037,2107,1469,1974,2007,1750,122,-73,459
132523940516855529,1051,2129,1495,1971,1935,1799,122,-73,459
132523940517033572,1064,2247,1507,1930,1881,1836,115,-49,463
132523940517168713,1003,2286,1511,1898,1846,1812,115,-49,463
132523940517444929,1033,2282,1470,1898,1819,1816,115,-49,463
132523940517707600,1027,2257,1443,1898,1810,1836,115,-49,463
132523940518019343,1043,2297,1379,1892,1788,1839,126,-39,460
132523940518030668,1120,2312,1335,1885,1725,1851,126,-39,460
132523940518227873,1061,2288,1459,1909,1739,1847,126,-39,460
132523940518319038,1097,2321,1478,1909,1775,1858,138,-40,457
132523940518606761,1077,2330,1366,1909,1768,1861,138,-40,457
132523940518745705,1108,2296,1382,1913,1743,1850,138,-40,457
132523940518905490,1084,2271,1386,1906,1704,1863,138,-40,457
132523940519405759,1062,2246,1376,1918,1692,1872,126,-52,451
132523940519434582,1075,2266,1452,1942,1712,1892,126,-52,451
132523940519519811,1047,2244,1515,1923,1695,1884,126,-52,451
132523940519756458,1011,2242,1502,1895,1725,1879,126,-59,448
132523940519973944,1010,2186,1495,1887,1746,1886,126,-59,448
132523940520081278,1041,2269,1441,1870,1719,1908,126,-59,448
132523940520319625,1039,2302,1449,1873,1712,1916,126,-59,448
132523940520528306,1058,2319,1424,1884,1716,1906,134,-47,441
132523940520672565,1054,2324,1423,1886,1728,1894,134,-47,441
132523940520906437,1087,2299,1358,1888,1724,1891,134,-47,441
132523940521343126,1092,2246,1363,1893,1721,1880,139,-54,436
132523940521355122,1075,2284,1371,1916,1756,1883,139,-54,436
132523940521619689,1048,2304,1401,1929,1767,1886,139,-54,436
132523940521742640,1048,2342,1410,1911,1719,1890,139,-54,436
132523940521879765,999,2299,1458,1892,1731,1863,136,-50,432
132523940522157225,1040,2248,1395,1895,1763,1862,136,-50,432
132523940522367779,1088,2236,1411,1893,1745,1874,136,-50,432
132523940522396595,1122,2285,1385,1897,1729,1887,146,-37,440
132523940522645455,1112,2303,1397,1916,1757,1875,146,-37,440
132523940522820466,1109,2332,1447,1918,1767,1877,146,-37,440
132523940523056995,1088,2295,1430,1907,1734,1869,146,-37,440
132523940523295431,1017,2244,1405,1908,1723,1867,149,-42,429
132523940523381780,1009,2279,1449,1923,1728,1870,149,-42,429
132523940523681064,1027,2257,1455,1919,1736,1876,149,-42,429
132523940523795507,1017,2242,1455,1914,1730,1883,156,-50,433
132523940524030988,1017,2255,1455,1904,1703,1885,156,-50,433
132523940524274008,1007,2278,1437,1906,1711,1879,156,-50,433
132523940524396786,1045,2263,1437,1924,1744,1880,156,-50,433
132523940524630087,1062,2278,1474,1933,1748,1890,157,-56,425
132523940525046307,1084,2317,1483,1928,1733,1894,157,-56,425
132523940525370131,1064,2319,1438,1924,1722,1897,157,-56,425
132523940525396179,1052,2307,1472,1934,1734,1881,155,-51,424
132523940525530378,1052,2287,1466,1933,1741,1878,155,-51,424
132523940525619880,1054,2291,1479,1938,1731,1888,155,-51,424
132523940525757481,1042,2289,1542,1943,1731,1894,155,-51,424
132523940526019313,1034,2285,1532,1936,1749,1897,160,-53,430
132523940526293931,1045,2300,1522,1931,1726,1899,160,-53,430
132523940526305300,1038,2334,1531,1919,1700,1892,160,-53,430
132523940526718576,1073,2310,1531,1925,1743,1884,152,-50,421
132523940526877915,1057,2290,1542,1911,1758,1889,152,-50,421
132523940526945398,1028,2275,1486,1897,1743,1892,152,-50,421
132523940527194660,1042,2286,1442,1905,1755,1885,152,-50,421
132523940527427914,1048,2254,1445,1920,1766,1889,144,-41,428
132523940527546315,1055,2279,1467,1926,1739,1896,144,-41,428
132523940527819354,1032,2297,1496,1929,1737,1896,144,-41,428
132523940528017332,1073,2306,1502,1912,1747,1891,151,-41,435
132523940528156702,1032,2307,1446,1906,1735,1886,151,-41,435
132523940528359183,1062,2279,1435,1910,1714,1889,151,-41,435
132523940528609976,1063,2282,1463,1921,1727,1902,151,-41,435
132523940528857136,1054,2309,1446,1915,1743,1896,151,-43,426
132523940529335913,1061,2301,1435,1909,1723,1885,151,-43,426
132523940529342625,1067,2274,1435,1912,1719,1887,151,-43,426
132523940529356669,1075,2295,1448,1916,1733,1898,150,-37,423
132523940529545099,1031,2314,1418,1918,1734,1896,150,-37,423
132523940529781707,1042,2324,1432,1913,1730,1882,150,-37,423
132523940529892405,1024,2273,1445,1925,1731,1880,150,-37,423
132523940530139168,1063,2282,1451,1920,1713,1890,150,-37,423
132523940530230749,1056,2308,1395,1932,1721,1895,150,-37,423
