TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132523938288806274,1014,1985,1694,1921,1738,1888,255,-302,155
132523938288821178,1016,1973,1735,1933,1747,1887,255,-302,155
132523938289079706,1044,1989,1774,1931,1766,1892,265,-294,158
132523938289195909,1026,1954,1764,1925,1764,1886,265,-294,158
132523938289447795,1023,1966,1736,1928,1751,1880,265,-294,158
132523938289645826,1059,1958,1759,1938,1758,1882,256,-294,162
132523938290393540,1033,1964,1770,1936,1761,1885,256,-294,162
132523938290674092,1037,1959,1757,1920,1732,1884,256,-294,162
132523938290993992,1018,1991,1782,1922,1723,1887,256,-294,162
132523938291005876,1013,1993,1760,1928,1745,1883,266,-299,169
132523938291022493,1015,1967,1762,1929,1765,1882,266,-299,169
132523938291043278,1010,1969,1778,1927,1750,1885,266,-299,169
132523938291074058,1016,1987,1755,1921,1727,1889,261,-291,170
132523938291156316,1010,2011,1755,1919,1711,1893,261,-291,170
132523938291308833,1018,1976,1751,1932,1727,1895,261,-291,170
132523938291547460,1037,2006,1811,1939,1741,1903,261,-291,170
132523938291783317,1010,2040,1790,1918,1740,1891,257,-292,176
132523938292023132,1019,2028,1786,1910,1756,1887,257,-292,176
132523938292074242,1012,1993,1765,1913,1763,1876,257,-292,176
132523938292308208,993,1960,1774,1922,1756,1878,256,-295,174
132523938292558385,993,1990,1835,1912,1746,1881,256,-295,174
132523938292697553,983,2019,1839,1894,1730,1878,256,-295,174
132523938292874635,977,2024,1902,1892,1706,1880,256,-295,174
132523938293170478,980,2067,1962,1901,1707,1892,256,-295,174
132523938293308254,960,2081,2024,1871,1695,1890,256,-295,174
132523938293583356,954,2077,2029,1829,1590,1883,256,-295,174
132523938293804352,823,2071,2188,1789,1463,1880,265,-299,158
132523938293874681,826,2092,2345,1782,1481,1872,265,-299,158
132523938294047091,824,2013,2531,1780,1540,1863,265,-299,158
132523938294319729,840,1945,2640,1747,1563,1855,263,-318,119
132523938294658020,820,1900,2696,1704,1579,1860,263,-318,119
132523938294674170,703,1919,2751,1684,1748,1882,263,-318,119
132523938295080346,601,1925,2695,1668,1870,1877,263,-318,119
132523938295096885,509,1907,2706,1618,1806,1866,278,-312,66
132523938295247060,503,1869,2807,1578,1703,1848,278,-312,66
132523938295408201,435,1808,2883,1527,1742,1848,278,-312,66
132523938295650337,389,1779,2849,1485,1868,1863,297,-315,-30
132523938295883675,324,1762,2707,1421,1965,1879,297,-315,-30
132523938296058123,241,1819,2523,1357,2007,1867,297,-315,-30
132523938296271287,300,1839,2301,1330,2031,1855,297,-315,-30
132523938296480427,355,1795,2099,1314,1999,1832,252,-364,-150
132523938296619609,427,1834,2008,1333,1922,1845,252,-364,-150
132523938296869460,533,1883,2020,1338,1875,1852,252,-364,-150
132523938297054998,628,1889,2031,1353,1867,1863,184,-398,-240
132523938297147444,698,1970,2020,1377,1885,1864,184,-398,-240
132523938297412511,825,2005,1988,1389,1915,1855,184,-398,-240
132523938297617391,941,1988,1953,1407,1924,1847,184,-398,-240
132523938298005907,1093,2019,1868,1432,1895,1856,89,-434,-320
132523938298308176,1241,2063,1846,1457,1889,1863,89,-434,-320
132523938298362308,1346,2104,1791,1473,1906,1870,89,-434,-320
132523938298371919,1462,2125,1645,1517,1896,1869,10,-479,-351
132523938298618016,1592,2125,1558,1582,1842,1876,10,-479,-351
132523938298807747,1743,2190,1490,1632,1783,1892,10,-479,-351
132523938298948787,1845,2236,1454,1690,1782,1878,10,-479,-351
132523938299220750,1984,2233,1457,1780,1894,1856,-57,-490,-363
132523938299417577,2066,2221,1475,1855,1938,1855,-57,-490,-363
132523938299508589,2099,2246,1538,1861,1818,1870,-57,-490,-363
132523938299796589,2042,2293,1586,1867,1656,1875,-65,-520,-346
132523938299934888,2039,2298,1661,1925,1649,1856,-65,-520,-346
132523938300172678,2020,2276,1838,2000,1768,1833,-65,-520,-346
132523938300396586,2004,2245,1826,2045,1841,1835,-65,-520,-346
132523938300533983,1954,2268,1789,2060,1754,1858,-69,-521,-360
132523938300673252,1877,2207,1816,2090,1635,1863,-69,-521,-360
132523938301033653,1859,2131,1909,2144,1643,1877,-69,-521,-360
132523938301083722,1731,2163,1996,2206,1683,1914,-41,-525,-341
132523938301335386,1703,2175,2121,2230,1645,1921,-41,-525,-341
132523938301595688,1594,2181,2137,2187,1639,1908,-41,-525,-341
132523938302108991,1539,2162,1959,2172,1652,1900,-41,-525,-341
132523938302119571,1437,2126,1856,2222,1663,1861,8,-501,-332
132523938302217312,1368,2087,1917,2325,1745,1848,8,-501,-332
132523938302233480,1332,2028,1867,2360,1829,1891,8,-501,-332
132523938302485507,1131,2075,1755,2312,1762,1911,66,-502,-283
132523938302817138,1030,2082,1863,2381,1517,1948,66,-502,-283
132523938302908583,942,2085,2084,2409,1486,1912,66,-502,-283
132523938303144254,915,1987,2133,2438,1663,1889,66,-502,-283
132523938303285145,757,1982,2093,2415,1709,1930,146,-475,-225
132523938303458930,638,2040,2049,2400,1593,1978,146,-475,-225
132523938303619800,645,2024,2051,2407,1513,1953,146,-475,-225
132523938303858732,543,1943,2184,2431,1522,1963,211,-449,-162
132523938303994893,439,1963,2266,2426,1506,1971,211,-449,-162
132523938304272331,353,1967,2343,2386,1484,1951,211,-449,-162
132523938304408454,443,1964,2396,2418,1502,1957,211,-449,-162
132523938304644446,574,1990,2488,2434,1574,1961,277,-387,-80
132523938304785138,517,2009,2521,2388,1686,1956,277,-387,-80
132523938305068415,394,2116,2470,2343,1748,1953,277,-387,-80
132523938305335353,505,2044,2469,2326,1761,1956,266,-354,53
132523938305344385,543,2003,2345,2289,1824,1965,266,-354,53
132523938305635176,449,2086,2278,2244,1828,1982,266,-354,53
132523938305736054,455,2095,2405,2256,1620,1985,266,-354,53
132523938305972009,570,2128,2547,2214,1521,1969,252,-349,132
132523938306215868,665,2138,2563,2177,1546,1964,252,-349,132
132523938306360957,834,2152,2574,2139,1570,1933,252,-349,132
132523938306595720,896,2049,2496,2078,1594,1909,238,-338,167
132523938306892052,921,1982,2386,2015,1628,1914,238,-338,167
132523938306909074,910,2050,2277,1970,1633,1942,238,-338,167
132523938307145090,903,2085,2179,1940,1658,1956,238,-338,167
132523938307387073,885,2114,2120,1917,1738,1943,230,-338,174
132523938307719248,883,2104,1982,1893,1808,1919,230,-338,174
132523938307734824,940,2096,1840,1886,1824,1893,230,-338,174
132523938308019575,978,2061,1807,1889,1799,1879,238,-318,174
132523938308159560,1027,1971,1749,1895,1792,1867,238,-318,174
132523938308436811,1066,1969,1757,1891,1801,1882,238,-318,174
132523938308572994,1055,2011,1739,1881,1802,1896,236,-331,175
132523938309167680,988,2035,1696,1860,1795,1890,236,-331,175
132523938309186955,944,2047,1632,1861,1799,1878,236,-331,175
132523938309396689,994,2034,1600,1881,1813,1870,236,-331,175
132523938309419648,1021,2037,1587,1892,1796,1877,249,-329,168
132523938309594415,1033,2031,1597,1903,1767,1881,249,-329,168
132523938309735256,1048,2026,1627,1923,1756,1890,249,-329,168
132523938309893812,1057,2075,1613,1919,1727,1898,251,-320,173
132523938310148887,1022,2056,1648,1909,1693,1890,251,-320,173
132523938310290290,1007,2030,1656,1904,1702,1881,251,-320,173
132523938310509700,1009,2060,1678,1921,1716,1879,251,-320,173
132523938310735116,1051,2019,1657,1932,1731,1877,246,-327,162
132523938310909680,1059,2035,1701,1925,1725,1881,246,-327,162
132523938311159197,1012,2016,1701,1922,1716,1882,246,-327,162
132523938311210473,1036,2000,1724,1925,1744,1873,244,-328,167
132523938311411359,1037,1964,1726,1926,1762,1875,244,-328,167
132523938311694199,1043,1989,1697,1927,1747,1884,244,-328,167
132523938311894227,1047,1983,1703,1928,1734,1888,244,-328,167
132523938312082740,1031,1996,1763,1924,1722,1889,248,-318,170
132523938312360281,1027,2017,1755,1918,1711,1886,248,-318,170
132523938312708424,1024,2019,1743,1903,1708,1887,248,-318,170
132523938312984768,1019,2034,1713,1897,1714,1885,238,-328,168
132523938313095092,1001,2024,1667,1901,1712,1889,238,-328,168
132523938313131997,992,2052,1702,1921,1717,1886,238,-328,168
132523938313371574,1018,2061,1720,1931,1739,1887,238,-328,168
132523938313470385,1016,2031,1711,1933,1745,1882,237,-336,164
132523938313645317,1015,2028,1726,1920,1727,1877,237,-336,164
132523938313773992,1029,2031,1706,1903,1716,1871,237,-336,164
132523938314394311,997,2047,1697,1908,1738,1871,237,-338,165
132523938314410100,1030,2012,1651,1921,1752,1871,237,-338,165
132523938314420035,1021,2007,1702,1931,1742,1877,237,-338,165
132523938314610949,1043,2009,1731,1928,1731,1884,237,-338,165
132523938314746630,1007,2031,1722,1914,1730,1879,243,-335,169
132523938315020694,1012,2033,1697,1905,1730,1882,243,-335,169
132523938315230521,1015,2042,1694,1915,1723,1885,243,-335,169
132523938315321322,1021,2060,1686,1928,1732,1887,240,-333,165
132523938315597098,1015,2037,1682,1931,1743,1885,240,-333,165
132523938315734261,1056,2035,1694,1927,1741,1884,240,-333,165
132523938316220856,1037,2015,1722,1916,1727,1886,240,-333,165
132523938316481605,1016,2051,1733,1913,1720,1886,237,-334,173
132523938316760480,1023,2049,1691,1918,1734,1890,237,-334,173
132523938316781409,1034,2050,1697,1921,1738,1889,237,-334,173
132523938316795745,1021,2052,1724,1920,1727,1889,240,-335,163
132523938317032760,1015,2053,1701,1920,1723,1886,240,-335,163
132523938317045294,1032,2007,1719,1918,1721,1884,240,-335,163
132523938317320645,1039,2023,1726,1920,1723,1889,240,-335,163
132523938317579643,1034,2058,1711,1921,1733,1886,241,-337,167
132523938317706906,1013,2059,1715,1918,1735,1879,241,-337,167
132523938317946162,1024,2024,1689,1919,1743,1881,241,-337,167
132523938318167844,1046,2039,1696,1920,1731,1885,234,-343,169
132523938318297307,1019,2031,1710,1919,1723,1887,234,-343,169
132523938318532956,1012,2034,1720,1924,1733,1892,234,-343,169
132523938318804006,1015,2090,1683,1925,1740,1890,234,-343,169
132523938318873135,1012,2049,1692,1924,1730,1883,240,-337,170
132523938319032997,1018,2019,1710,1927,1726,1889,240,-337,170
132523938319380237,1033,2043,1711,1923,1724,1892,240,-337,170
132523938319457070,1022,2049,1694,1922,1721,1888,247,-339,169
132523938319699268,1021,2058,1732,1926,1737,1886,247,-339,169
132523938319967260,1018,2063,1732,1919,1743,1884,247,-339,169
132523938320233865,1013,2053,1685,1911,1728,1880,247,-339,169
132523938320433979,989,2052,1691,1916,1721,1878,247,-339,171
132523938320446697,1005,2051,1691,1927,1730,1882,247,-339,171
132523938320757599,999,2043,1716,1931,1738,1885,247,-339,171
132523938320772512,1011,2043,1711,1926,1734,1886,228,-333,170
132523938321032643,1034,2042,1708,1923,1730,1887,228,-333,170
132523938321256406,1029,2055,1714,1926,1743,1890,228,-333,170
132523938321373188,1019,2053,1712,1926,1747,1891,228,-333,170
132523938321621375,1013,2031,1686,1922,1728,1885,236,-335,174
132523938321846541,1015,2034,1694,1926,1723,1886,236,-335,174
132523938322021344,1032,2051,1719,1928,1741,1890,236,-335,174
132523938322257516,1015,2047,1691,1923,1748,1885,238,-337,168
132523938322480472,1030,2039,1705,1912,1737,1881,238,-337,168
132523938322784513,1003,2050,1685,1915,1725,1889,238,-337,168
132523938322795996,1001,2068,1691,1928,1727,1893,238,-337,168
132523938323045465,1019,2045,1726,1936,1747,1891,238,-337,168
132523938323157556,1007,2058,1722,1926,1737,1893,238,-337,168
132523938323398397,1019,2070,1687,1915,1721,1890,238,-337,168
132523938323671711,991,2075,1688,1915,1724,1888,238,-339,183
132523938324080911,1017,2045,1715,1921,1738,1888,238,-339,183
132523938324096852,1009,2044,1685,1924,1734,1884,238,-339,183
132523938324219986,1027,2059,1685,1924,1729,1885,241,-336,176
132523938324396254,1015,2094,1726,1928,1738,1881,241,-336,176
132523938324521146,1006,2082,1691,1929,1746,1880,241,-336,176
132523938324855717,1028,2080,1713,1923,1734,1876,241,-336,176
132523938324994753,1015,2071,1678,1921,1727,1877,231,-336,181
132523938325110333,1014,2054,1688,1922,1738,1876,231,-336,181
132523938325629276,1025,2073,1710,1924,1745,1877,231,-336,181
132523938325657840,1012,2072,1707,1922,1740,1877,240,-341,174
132523938325696767,975,2073,1738,1926,1751,1883,240,-341,174
132523938326000493,976,2076,1789,1930,1754,1881,240,-341,174
132523938326097263,958,2047,1891,1929,1748,1880,240,-341,174
132523938326581825,966,2029,1961,1911,1742,1885,229,-350,185
132523938326605050,978,2104,2049,1920,1705,1898,229,-350,185
132523938326646680,845,2102,2236,1889,1642,1897,229,-350,185
132523938326922270,794,2123,2466,1869,1579,1913,238,-339,173
132523938327178911,720,2129,2719,1831,1529,1904,238,-339,173
132523938327559307,702,2084,2927,1759,1587,1879,238,-339,173
132523938327573990,629,2001,2990,1686,1699,1871,238,-339,173
132523938327805066,532,1938,2844,1622,1779,1877,251,-346,125
132523938327823919,417,1911,2675,1596,1792,1894,251,-346,125
132523938328082678,367,1895,2668,1594,1705,1919,251,-346,125
132523938328322223,213,1971,2837,1593,1668,1930,266,-336,73
132523938328408568,188,1956,2953,1539,1763,1881,266,-336,73
132523938328682535,106,1925,2845,1429,1921,1837,266,-336,73
132523938328857571,60,1869,2576,1318,2041,1835,266,-336,73
132523938328998256,33,1814,2287,1240,2006,1821,276,-351,-44
132523938329498594,64,1859,2132,1217,1890,1834,276,-351,-44
132523938329506920,125,1858,2089,1236,1794,1865,276,-351,-44
132523938329594066,163,1955,2109,1238,1802,1889,220,-402,-181
132523938329843795,284,1948,2031,1229,1874,1889,220,-402,-181
132523938330271004,398,1970,1949,1226,1916,1889,220,-402,-181
132523938330285243,561,2000,1817,1225,1912,1880,220,-402,-181
132523938330375103,728,2019,1682,1235,1928,1873,128,-430,-290
132523938330619138,901,2004,1514,1257,1949,1864,128,-430,-290
132523938330782238,1060,2076,1341,1315,1913,1856,128,-430,-290
132523938331034289,1336,2049,1234,1434,1883,1877,11,-463,-357
132523938331319225,1574,2096,1171,1497,1870,1897,11,-463,-357
132523938331433790,1746,2171,1066,1541,1841,1891,11,-463,-357
132523938331575540,1876,2262,1069,1639,1817,1889,11,-463,-357
132523938331818974,1955,2333,1087,1757,1880,1864,-64,-492,-374
132523938331933284,2097,2285,1119,1861,1920,1854,-64,-492,-374
132523938332174325,2164,2271,1172,1891,1791,1857,-64,-492,-374
132523938332405379,2146,2258,1166,1903,1652,1856,-95,-520,-358
132523938332495181,2153,2294,1245,1966,1607,1855,-95,-520,-358
132523938332743915,2083,2255,1323,2063,1705,1836,-95,-520,-358
132523938332910838,1968,2205,1359,2154,1807,1818,-95,-520,-358
132523938333183206,1900,2085,1465,2216,1768,1823,-74,-513,-354
132523938333434117,1873,2025,1538,2251,1671,1857,-74,-513,-354
132523938333608183,1725,2108,1557,2270,1600,1891,-74,-513,-354
132523938333821990,1524,2126,1640,2286,1552,1892,-24,-508,-333
132523938333973472,1383,2085,1758,2341,1584,1860,-24,-508,-333
132523938334108552,1155,2070,1844,2385,1634,1875,-24,-508,-333
132523938334343772,1037,2113,1863,2425,1617,1909,-24,-508,-333
132523938334682564,947,2077,1903,2436,1600,1873,50,-490,-316
132523938334693514,829,1926,1990,2462,1632,1861,50,-490,-316
132523938334970271,755,1883,2046,2496,1615,1887,50,-490,-316
132523938335146505,663,1913,2083,2488,1562,1935,132,-470,-244
132523938335310002,521,2007,2036,2443,1465,1941,132,-470,-244
132523938335533837,386,1855,2179,2473,1394,1895,132,-470,-244
132523938335632910,397,1842,2346,2517,1471,1893,132,-470,-244
132523938335870499,341,1914,2421,2512,1583,1942,210,-430,-191
132523938336157355,259,2035,2455,2474,1541,1950,210,-430,-191
132523938336219954,321,1988,2503,2454,1564,1895,210,-430,-191
132523938336472216,415,1933,2475,2422,1680,1910,281,-371,-72
132523938336743739,350,1982,2410,2366,1722,1932,281,-371,-72
132523938336811207,391,1979,2458,2372,1637,1926,281,-371,-72
132523938337309419,561,1983,2539,2346,1676,1932,281,-371,-72
132523938337337822,591,2009,2492,2273,1795,1950,281,-371,-72
132523938337444347,493,2071,2427,2169,1826,1975,281,-371,-72
132523938337609229,486,2045,2386,2183,1830,1954,281,-371,-72
132523938337982926,685,2011,2372,2209,1914,1943,249,-353,128
132523938337994495,813,2006,2342,2195,1955,1972,249,-353,128
132523938338184107,893,2062,2279,2135,1899,1985,249,-353,128
132523938338688246,914,2081,2239,2062,1828,1996,243,-330,198
132523938338694283,829,2104,2137,1997,1746,2001,243,-330,198
132523938338771064,753,2125,2043,1981,1655,1992,243,-330,198
132523938339067650,730,2136,2155,2012,1602,1950,243,-330,198
132523938339195203,891,2126,2286,2020,1663,1911,238,-297,204
132523938339334042,928,2094,2295,1957,1753,1895,238,-297,204
132523938339967747,903,2124,2156,1883,1793,1874,238,-297,204
132523938339983801,856,2123,1977,1873,1790,1834,237,-300,205
132523938339994463,971,1980,1857,1901,1835,1788,237,-300,205
132523938340306985,1060,1899,1844,1912,1887,1809,237,-300,205
132523938340318597,1072,1917,1738,1862,1844,1858,237,-300,205
132523938340583481,1068,1961,1620,1797,1732,1875,236,-324,210
132523938340719634,1001,2017,1566,1790,1676,1888,236,-324,210
132523938341221393,990,2016,1556,1849,1698,1891,236,-324,210
132523938341233724,1034,1955,1567,1898,1752,1888,237,-312,190
132523938341310523,1020,2011,1636,1923,1759,1906,237,-312,190
132523938341561505,1027,2006,1678,1904,1731,1900,237,-312,190
132523938341694843,996,1997,1628,1869,1705,1889,237,-312,190
132523938341992658,1040,1965,1585,1871,1700,1887,241,-316,187
132523938342383852,1034,1953,1570,1892,1675,1895,241,-316,187
132523938342393128,1052,1954,1619,1911,1645,1903,241,-316,187
132523938342608149,1068,1980,1692,1927,1665,1915,251,-312,176
132523938342744373,1068,1999,1721,1915,1687,1927,251,-312,176
132523938342884851,1024,2059,1718,1893,1687,1921,251,-312,176
132523938343192037,989,2088,1675,1887,1692,1896,251,-312,176
132523938343334882,1006,2026,1679,1898,1729,1876,252,-307,173
132523938343473978,1027,1979,1660,1911,1760,1884,252,-307,173
132523938343742131,1024,1993,1662,1913,1723,1887,252,-307,173
132523938343910345,1026,1989,1698,1919,1688,1885,250,-313,171
132523938344044814,1027,1975,1726,1927,1710,1893,250,-313,171
132523938344732670,1031,2007,1751,1920,1721,1894,250,-313,171
132523938344745369,1039,2016,1713,1906,1712,1879,250,-313,171
132523938344759593,1009,2006,1699,1903,1703,1871,260,-314,167
132523938344819646,1026,1982,1708,1913,1716,1880,260,-314,167
132523938345060028,1017,2001,1712,1920,1713,1888,260,-314,167
132523938345296771,1026,1985,1728,1931,1712,1883,248,-316,164
132523938345386030,1023,1980,1761,1935,1744,1887,248,-316,164
132523938345673159,1034,1981,1762,1925,1760,1896,248,-316,164
132523938345921576,1023,2029,1737,1913,1741,1893,248,-316,164
132523938346173486,1038,2014,1692,1910,1714,1880,261,-312,166
132523938346435143,1019,1996,1699,1918,1718,1877,261,-312,166
132523938346444317,1034,1986,1716,1926,1732,1889,261,-312,166
132523938346572741,1013,2015,1729,1925,1724,1888,249,-309,150
132523938346834392,1035,1991,1758,1926,1726,1888,249,-309,150
132523938346945357,1029,2013,1742,1918,1740,1890,249,-309,150
132523938347186795,1023,2023,1732,1912,1742,1887,249,-309,150
132523938347434493,1002,1995,1688,1918,1737,1880,253,-322,159
132523938347658600,1017,1976,1701,1926,1733,1881,253,-322,159
132523938347917658,1000,1994,1725,1931,1743,1885,253,-322,159
132523938348104744,1042,1995,1739,1926,1751,1887,251,-322,160
132523938348257714,1037,2013,1728,1918,1740,1886,251,-322,160
132523938348396012,1050,1991,1688,1910,1725,1888,251,-322,160
132523938348670940,1005,2007,1714,1911,1721,1894,251,-322,160
132523938348868293,1043,2027,1684,1913,1727,1891,243,-314,156
132523938349006539,1035,2021,1707,1923,1736,1883,243,-314,156
132523938349385507,1038,1982,1729,1925,1735,1886,243,-314,156
132523938349641373,1005,2004,1706,1918,1731,1892,249,-317,163
132523938349806852,1016,2018,1717,1909,1727,1891,249,-317,163
132523938349833810,1033,1998,1678,1915,1733,1892,249,-317,163
132523938350018034,1034,2017,1679,1926,1735,1892,249,-317,163
132523938350157341,1013,2019,1710,1933,1738,1891,243,-313,160
132523938350383191,1042,2004,1745,1934,1748,1897,243,-313,160
132523938350535606,1012,2006,1708,1917,1736,1895,243,-313,160
132523938350707095,1008,2012,1697,1913,1713,1890,254,-308,163
132523938350984060,1020,2019,1702,1921,1719,1884,254,-308,163
132523938351120692,1009,1993,1723,1933,1746,1884,254,-308,163
132523938351307597,1044,2017,1728,1931,1745,1888,254,-308,163
132523938351532615,1040,2013,1724,1920,1729,1885,254,-308,163
132523938351673892,1013,2016,1731,1918,1719,1886,254,-308,163
132523938351945964,1012,1994,1740,1924,1721,1887,254,-308,163
132523938352173990,1035,1985,1703,1929,1739,1889,248,-310,170
132523938352256468,1034,1992,1723,1919,1742,1887,248,-310,170
132523938352557753,1035,1989,1713,1915,1728,1887,248,-310,170
132523938352827894,1031,2018,1689,1920,1718,1890,240,-317,171
132523938352844735,1022,2021,1690,1928,1726,1888,240,-317,171
132523938353132521,1043,2006,1738,1927,1733,1885,240,-317,171
132523938353383521,1015,2004,1727,1920,1733,1883,240,-317,171
132523938353395631,1024,1981,1734,1914,1730,1886,248,-309,166
132523938353631100,1039,1994,1696,1910,1724,1883,248,-309,166
132523938353933293,1036,2003,1733,1916,1732,1895,248,-309,166
132523938354006724,1018,2012,1710,1919,1732,1895,251,-320,172
132523938354245850,1006,2031,1681,1925,1725,1894,251,-320,172
132523938354421527,1010,2033,1712,1929,1727,1891,251,-320,172
132523938354657246,1002,2035,1702,1929,1738,1888,251,-320,172
132523938354896671,1038,1983,1717,1927,1744,1888,250,-312,169
132523938355070211,1027,2007,1693,1921,1733,1895,250,-312,169
132523938355157277,1039,2023,1700,1920,1724,1891,250,-312,169
132523938355658163,1007,2034,1682,1924,1723,1889,247,-316,167
132523938355678508,1006,2031,1692,1929,1722,1883,247,-316,167
132523938355856904,1011,2018,1714,1938,1739,1881,247,-316,167
132523938355947320,1025,1997,1751,1932,1743,1889,247,-316,167
132523938356305702,1014,2012,1697,1919,1724,1889,244,-323,178
132523938356398422,1036,2008,1697,1924,1723,1894,244,-323,178
132523938356533174,1028,2030,1694,1926,1729,1891,244,-323,178
132523938356792831,1011,2004,1705,1926,1734,1885,253,-313,172
132523938357109228,1003,2000,1716,1924,1731,1882,253,-313,172
132523938357120707,1000,2012,1726,1924,1732,1884,253,-313,172
132523938357469141,1008,2011,1737,1921,1746,1888,253,-313,172
132523938357556474,1019,1985,1713,1914,1745,1886,248,-312,171
132523938357797170,1032,2010,1690,1914,1733,1883,248,-312,171
132523938357883870,1018,2027,1725,1918,1733,1882,248,-312,171
132523938358156847,1026,1992,1770,1923,1744,1884,246,-312,169
132523938358323432,1020,2012,1738,1920,1745,1884,246,-312,169
132523938358558166,1022,1993,1734,1915,1734,1884,246,-312,169
132523938358984501,1011,1976,1784,1910,1731,1887,246,-312,169
132523938359180350,1026,2011,1792,1907,1735,1886,250,-316,175
132523938359222026,1005,2020,1784,1908,1749,1887,250,-316,175
132523938359397016,1000,2017,1819,1901,1752,1884,250,-316,175
132523938359533107,972,2028,1865,1893,1731,1883,249,-322,176
132523938359685592,973,2027,1934,1883,1716,1882,249,-322,176
132523938359982079,1019,2072,2006,1877,1712,1885,249,-322,176
132523938360097023,927,2073,2096,1866,1690,1875,249,-322,176
132523938360233523,921,2040,2264,1851,1637,1879,247,-315,164
132523938360773467,860,2032,2374,1794,1569,1880,247,-315,164
132523938360819927,795,1975,2484,1746,1512,1878,247,-315,164
132523938360831498,761,1999,2580,1712,1505,1868,259,-332,117
132523938361131729,756,1964,2686,1704,1660,1869,259,-332,117
132523938361319582,715,1908,2702,1675,1781,1875,259,-332,117
132523938361407016,670,1897,2662,1603,1762,1878,259,-332,117
132523938361655106,594,1875,2695,1538,1721,1869,267,-327,68
132523938361970423,509,1867,2776,1505,1739,1871,267,-327,68
132523938362022741,463,1865,2729,1485,1865,1890,267,-327,68
132523938362271140,456,1815,2630,1450,1985,1887,287,-328,-32
132523938362557904,437,1816,2481,1404,1976,1886,287,-328,-32
132523938362646952,399,1853,2403,1377,1895,1878,287,-328,-32
132523938362886446,459,1855,2380,1379,1865,1880,287,-328,-32
132523938362974669,432,1887,2370,1374,1894,1899,253,-357,-159
132523938363207729,494,1951,2337,1354,1902,1896,253,-357,-159
132523938363431109,539,1964,2248,1323,1866,1893,253,-357,-159
132523938363571678,608,2018,2194,1309,1821,1887,186,-392,-255
132523938363808389,672,2028,2186,1336,1819,1890,186,-392,-255
132523938364066591,795,2031,2125,1347,1841,1898,186,-392,-255
132523938364457622,885,2059,2060,1380,1841,1899,186,-392,-255
132523938364470077,1019,2055,2019,1412,1872,1894,90,-410,-335
132523938364630768,1171,2017,1929,1427,1886,1900,90,-410,-335
132523938364771923,1276,2016,1829,1450,1819,1903,90,-410,-335
132523938365007916,1428,2067,1729,1493,1750,1917,7,-427,-387
132523938365172661,1554,2111,1607,1550,1740,1930,7,-427,-387
132523938365457781,1694,2195,1547,1621,1780,1934,7,-427,-387
132523938365607770,1817,2232,1453,1691,1810,1936,7,-427,-387
132523938365747522,1866,2299,1484,1742,1785,1936,-69,-444,-411
132523938365985607,1939,2382,1497,1779,1742,1912,-69,-444,-411
132523938366157199,1993,2391,1480,1827,1787,1863,-69,-444,-411
132523938366395264,2012,2372,1468,1891,1856,1823,-91,-454,-417
132523938366485159,2046,2294,1401,1967,1881,1805,-91,-454,-417
132523938366683875,2080,2206,1390,2012,1821,1797,-91,-454,-417
132523938366931095,2017,2177,1406,2051,1705,1822,-93,-473,-390
132523938367070400,1940,2190,1445,2096,1615,1837,-93,-473,-390
132523938367348753,1857,2167,1551,2173,1634,1836,-93,-473,-390
132523938367555414,1783,2163,1697,2240,1681,1833,-93,-473,-390
132523938367811153,1657,2147,1803,2276,1671,1828,-59,-468,-387
132523938368057459,1552,2130,1831,2284,1659,1830,-59,-468,-387
132523938368155121,1414,2141,1892,2308,1644,1826,-59,-468,-387
132523938368243072,1333,2049,1958,2358,1667,1807,7,-460,-361
132523938368519807,1233,1983,2035,2384,1706,1831,7,-460,-361
132523938368716664,1038,2067,1927,2368,1729,1852,7,-460,-361
132523938368833667,923,2030,1947,2415,1647,1861,7,-460,-361
132523938369108038,886,1983,2079,2457,1604,1865,95,-446,-316
132523938369304388,786,1976,2154,2468,1671,1867,95,-446,-316
132523938369443288,641,2000,2239,2485,1676,1879,95,-446,-316
132523938369719089,575,1955,2291,2481,1657,1884,168,-442,-231
132523938369891128,529,1902,2271,2460,1642,1883,168,-442,-231
132523938370057696,517,1861,2339,2463,1582,1903,168,-442,-231
132523938370334926,512,1896,2491,2467,1488,1927,168,-442,-231
132523938370342728,500,1955,2607,2419,1471,1933,241,-404,-143
132523938370584338,431,1999,2629,2363,1562,1924,241,-404,-143
132523938370834179,467,2007,2589,2355,1652,1919,241,-404,-143
132523938371007940,486,1989,2564,2330,1712,1922,283,-360,-39
132523938371257025,576,1999,2486,2282,1728,1931,283,-360,-39
132523938371756356,542,2000,2408,2255,1694,1940,283,-360,-39
132523938372008679,562,2029,2490,2262,1625,1950,283,-360,-39
132523938372194435,674,2087,2532,2219,1578,1952,259,-357,53
132523938372208165,730,2113,2487,2164,1609,1945,259,-357,53
132523938372220024,706,2125,2519,2137,1680,1909,259,-357,53
132523938372383951,823,2101,2503,2117,1799,1895,245,-358,96
132523938372647782,872,2060,2380,2078,1877,1894,245,-358,96
132523938372783939,936,2084,2235,2054,1869,1913,245,-358,96
132523938373007575,964,2078,2063,2010,1780,1922,245,-358,96
132523938373232201,912,2095,2025,1975,1659,1905,252,-351,139
132523938373372573,870,2038,2039,1972,1588,1907,252,-351,139
