TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132523943928586588,966,1969,1815,2068,1581,2095,222,-364,150
132523943928674992,1006,2117,1829,2043,1686,2113,222,-364,150
132523943928927927,911,2160,1827,2074,1487,2210,222,-364,150
132523943929186055,1098,2064,1746,1974,1592,2028,222,-364,150
132523943929427022,1104,2076,1773,1972,1599,1963,235,-322,167
132523943929475778,1013,2051,1792,1954,1583,1934,235,-322,167
132523943929749179,1020,1999,1763,1938,1541,1919,235,-322,167
132523943929886902,1007,2000,1683,1942,1576,1908,244,-320,160
132523943930125064,986,1953,1697,1963,1585,1919,244,-320,160
132523943930298517,1020,1983,1656,1966,1567,1911,244,-320,160
132523943930703360,1064,1966,1647,1928,1595,1883,244,-320,160
132523943930710511,1014,2051,1641,1950,1681,1792,235,-329,149
